 ,image,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,IntDen,Median,RawIntDen,Ch,bkg_area,bkg_mean,bkg_min,bkg_max,bkg_median,bkg_stdev,radius1,radius2,MeanSub,cellid,nucid,cytoid
4978,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4266.2,1431.0,2285,2285,7564,151.2,401.2,151.2,401.2,221845.0,4148,221845.0,2,60,3815.9,1622,7967,3525,1354.6,4,6,450.2999999999997,7,0,1
4979,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13680.4,5863.5,11220,6199,29391,151.2,401.2,151.2,401.1,711381.0,11651,711381.0,3,60,10085.9,5443,18768,10084,3492.8,4,6,3594.5,7,0,1
4980,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3606.2,767.2,2363,2363,6010,151.2,401.2,151.0,401.2,187524.0,3415,187524.0,4,60,4054.6,2450,7234,3812,1042.5,4,6,0.0,7,0,1
4981,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1846.8,217.0,1812,1461,2397,97.5,401.8,97.0,401.1,96033.0,1818,96033.0,1,60,1785.7,1436,2552,1773,225.8,4,6,61.09999999999991,7,0,1
4982,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5831.0,1568.9,2668,2668,8369,97.5,401.8,96.8,400.9,303213.0,5988,303213.0,2,60,6117.0,3354,8657,6077,1279.2,4,6,0.0,7,0,1
4983,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13134.7,5964.3,6059,6059,33129,97.5,401.8,97.3,401.2,683006.0,11418,683006.0,3,60,9501.6,5341,13335,9603,1976.8,4,6,3633.1,7,0,1
4984,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4222.7,868.4,2641,2641,6369,97.5,401.8,97.0,401.3,219580.0,4286,219580.0,4,60,4167.5,2404,6309,4097,1086.2,4,6,55.19999999999982,7,0,1
4985,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1930.4,187.1,1521,1521,2505,119.0,402.0,119.0,402.0,100383.0,1905,100383.0,1,60,1898.6,1544,2422,1857,221.8,4,6,31.800000000000185,7,0,1
4986,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,8078.6,3373.1,1917,1917,14557,119.0,402.0,118.4,402.1,420087.0,8713,420087.0,2,60,6238.6,1622,12609,6360,3052.7,4,6,1840.0,7,0,1
4987,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,19224.8,9124.1,7570,7570,46835,119.0,402.0,118.9,402.0,999688.0,18044,999688.0,3,60,13118.1,6435,39432,11268,6632.1,4,6,6106.699999999999,7,0,1
4988,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5474.8,1173.8,3496,3496,9277,119.0,402.0,118.8,402.2,284689.0,5380,284689.0,4,60,4900.7,2631,8260,4682,1299.4,4,6,574.1000000000004,7,0,1
4989,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1915.7,218.5,1767,1457,2475,195.9,403.3,195.1,403.0,99618.0,1894,99618.0,1,60,1946.7,1547,2494,1933,219.8,4,6,0.0,7,0,1
4990,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4816.5,2186.1,1717,1717,10879,195.9,403.3,195.2,402.3,250457.0,4788,250457.0,2,60,3729.5,1550,8969,3193,1742.2,4,6,1087.0,7,0,1
4991,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,18334.5,10236.0,7642,7642,51108,195.9,403.3,195.4,403.1,953393.0,13964,953393.0,3,60,10073.1,5019,19575,10099,3064.6,4,6,8261.4,7,0,1
4992,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5567.9,1099.2,3238,3238,8521,195.9,403.3,195.0,402.9,289533.0,5591,289533.0,4,60,4727.7,3029,7882,4555,963.0,4,6,840.1999999999998,7,0,1
4993,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7427.2,790.2,7883,5957,9517,566.5,402.5,566.0,401.9,386212.0,7309,386212.0,1,60,7161.7,5604,9484,7102,830.4,4,6,265.5,5,5,0
4994,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1834.5,291.9,1718,1454,3078,566.5,402.5,566.1,402.0,95394.0,1756,95394.0,2,60,2054.1,1337,4043,1911,550.8,4,6,0.0,5,5,0
4995,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,20937.9,12237.7,8358,8358,47059,566.5,402.5,565.6,402.4,1088773.0,16824,1088773.0,3,60,13732.3,6459,41308,11237,7797.3,4,6,7205.600000000002,5,5,0
4996,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4457.6,524.9,3494,3494,5639,566.5,402.5,566.1,401.9,231793.0,4362,231793.0,4,60,4620.1,3749,6460,4568,560.7,4,6,0.0,5,5,0
4997,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6487.0,670.6,5096,5096,8422,550.0,404.0,550.0,403.9,337324.0,6460,337324.0,1,60,6704.3,4923,8666,6544,988.5,4,6,0.0,5,5,0
4998,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2517.6,628.7,1740,1611,4635,550.0,404.0,549.9,404.2,130913.0,2384,130913.0,2,60,2484.0,1581,4433,2426,600.0,4,6,33.59999999999991,5,5,0
4999,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,21532.9,7516.7,10812,10812,42846,550.0,404.0,549.8,404.0,1119713.0,18991,1119713.0,3,60,13696.7,9691,19553,13447,2085.1,4,6,7836.200000000001,5,5,0
5000,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4535.4,486.5,4517,3399,6174,550.0,404.0,550.0,404.0,235841.0,4499,235841.0,4,60,4429.7,3229,6484,4354,647.1,4,6,105.69999999999982,5,5,0
5001,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2025.9,206.7,2013,1560,2560,224.5,404.5,224.0,404.0,105349.0,2013,105349.0,1,60,1961.0,1590,2501,1953,204.7,4,6,64.90000000000009,7,0,1
5002,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,9168.9,5592.7,1935,1935,19639,224.5,404.5,225.1,403.6,476782.0,7964,476782.0,2,60,10246.8,1884,21391,10151,6519.5,4,6,0.0,7,0,1
5003,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,17129.4,7760.1,5707,5707,32587,224.5,404.5,224.6,404.3,890727.0,16349,890727.0,3,60,11097.5,4977,19878,10936,3419.0,4,6,6031.9000000000015,7,0,1
5004,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4832.2,1167.5,3123,3123,8048,224.5,404.5,224.1,404.3,251273.0,4538,251273.0,4,60,4256.6,2917,6564,4153,862.3,4,6,575.5999999999995,7,0,1
5005,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1856.9,180.9,1696,1498,2216,115.2,407.2,115.1,407.0,96560.0,1865,96560.0,1,60,1927.7,1521,2590,1858,261.3,4,6,0.0,7,0,1
5006,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7985.4,2879.2,3553,3553,14445,115.2,407.2,115.6,406.9,415239.0,7442,415239.0,2,60,8095.8,3254,15752,7625,3192.6,4,6,0.0,7,0,1
5007,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,20583.2,8957.9,8963,8963,43783,115.2,407.2,115.2,407.0,1070327.0,17279,1070327.0,3,60,13478.6,7106,46835,11676,6580.2,4,6,7104.6,7,0,1
5008,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5542.6,1161.2,5993,3509,9277,115.2,407.2,115.2,406.8,288216.0,5705,288216.0,4,60,5075.1,2980,8260,5061,1307.9,4,6,467.5,7,0,1
5009,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,6051.7,516.8,4954,4954,7034,611.0,407.5,611.0,407.0,314687.0,6036,314687.0,1,60,6238.4,4830,7654,6259,642.7,4,6,0.0,5,5,0
5010,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1953.9,539.8,1105,1105,3897,611.0,407.5,611.1,406.8,101602.0,1793,101602.0,2,60,2045.2,1125,4917,1906,721.1,4,6,0.0,5,5,0
5011,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,11240.7,5691.6,4415,4415,28179,611.0,407.5,611.0,407.2,584516.0,9531,584516.0,3,60,7070.2,4081,13539,6291,2337.8,4,6,4170.500000000001,5,5,0
5012,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3714.2,362.3,3054,3054,4630,611.0,407.5,611.0,407.0,193138.0,3693,193138.0,4,60,3913.9,3080,4895,3857,413.4,4,6,0.0,5,5,0
5013,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1829.1,185.2,1427,1427,2302,101.0,409.0,101.0,409.0,95115.0,1815,95115.0,1,60,1865.4,1525,2446,1851,199.9,4,6,0.0,7,0,1
5014,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,7505.8,2117.0,4338,4338,13719,101.0,409.0,100.9,409.1,390304.0,7248,390304.0,2,60,7943.2,2668,14715,7630,3099.7,4,6,0.0,7,0,1
5015,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,18569.6,9696.8,13621,9391,46825,101.0,409.0,101.0,409.0,965620.0,14565,965620.0,3,60,10113.6,6865,14277,9896,1708.6,4,6,8455.999999999998,7,0,1
5016,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5654.3,1274.2,5588,3547,9664,101.0,409.0,100.9,409.0,294024.0,5473,294024.0,4,60,4699.9,3132,7233,4787,830.1,4,6,954.4000000000004,7,0,1
5017,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1900.2,196.1,2048,1522,2639,148.0,410.5,148.0,410.0,98812.0,1877,98812.0,1,60,1932.1,1576,2452,1917,173.1,4,6,0.0,7,0,1
5018,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2628.1,842.8,1430,1430,4938,148.0,410.5,147.8,410.2,136660.0,2390,136660.0,2,60,3383.2,1570,8123,2840,1525.6,4,6,0.0,7,0,1
5019,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13032.7,5806.2,8704,5972,28208,148.0,410.5,148.0,410.5,677699.0,12917,677699.0,3,60,10423.8,5365,19093,9323,3788.1,4,6,2608.900000000001,7,0,1
5020,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5407.4,1247.3,3764,3764,9042,148.0,410.5,147.9,410.0,281187.0,5146,281187.0,4,60,4584.8,3042,7234,4654,853.9,4,6,822.5999999999995,7,0,1
5021,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5575.3,750.1,5388,4134,8534,532.8,412.2,532.0,412.1,289918.0,5530,289918.0,1,60,5243.2,3262,7819,5193,847.0,4,6,332.1000000000004,5,5,0
5022,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2046.8,373.0,2080,1483,3370,532.8,412.2,532.0,412.0,106434.0,1938,106434.0,2,60,2126.6,1524,3389,1998,417.5,4,6,0.0,5,5,0
5023,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13788.6,5440.5,6851,6851,29411,532.8,412.2,532.2,412.3,717007.0,12335,717007.0,3,60,9380.6,6193,12625,9402,1718.1,4,6,4408.0,5,5,0
5024,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4162.0,519.6,4049,3145,6060,532.8,412.2,532.1,412.1,216424.0,4049,216424.0,4,60,3971.2,2994,5522,3829,544.8,4,6,190.80000000000015,5,5,0
5025,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1905.2,240.9,1753,1444,2721,132.0,414.0,132.0,414.0,99073.0,1890,99073.0,1,60,1932.8,1539,2591,1904,211.3,4,6,0.0,7,0,1
5026,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,8451.2,2846.9,3982,3982,15272,132.0,414.0,132.0,414.1,439460.0,8383,439460.0,2,60,5273.2,1859,12660,4415,2473.1,4,6,3178.000000000001,7,0,1
5027,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,21337.9,8750.2,10973,10973,44776,132.0,414.0,131.9,414.0,1109569.0,18507,1109569.0,3,60,12410.6,6713,18497,12116,2547.8,4,6,8927.300000000001,7,0,1
5028,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5983.3,868.2,4623,4623,8736,132.0,414.0,132.0,414.0,311131.0,5794,311131.0,4,60,5191.6,3817,7047,5210,825.8,4,6,791.6999999999998,7,0,1
5029,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1806.8,213.3,1879,1449,2387,400.5,413.5,400.1,413.0,93954.0,1758,93954.0,1,60,1784.2,1501,2178,1813,165.7,4,6,22.59999999999991,7,0,1
5030,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3700.1,1608.1,1380,1380,7446,400.5,413.5,399.8,413.5,192404.0,3377,192404.0,2,60,3152.0,1504,9422,2252,1948.9,4,6,548.0999999999999,7,0,1
5031,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,14728.0,7182.5,5417,5417,33079,400.5,413.5,399.8,413.7,765856.0,12451,765856.0,3,60,13553.0,5266,34503,11676,7009.8,4,6,1175.0,7,0,1
5032,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4258.9,917.7,2259,2259,6105,400.5,413.5,400.0,413.3,221463.0,4133,221463.0,4,60,4012.5,2351,6875,3589,1227.6,4,6,246.39999999999964,7,0,1
5033,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2011.7,221.6,1996,1566,2575,513.5,413.5,513.1,413.0,104607.0,1980,104607.0,1,60,2067.3,1663,2858,2018,268.7,4,6,0.0,5,0,1
5034,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3182.6,716.3,3181,2246,5187,513.5,413.5,512.8,412.9,165496.0,2972,165496.0,2,60,3222.9,1999,4930,3066,794.3,4,6,0.0,5,0,1
5035,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,17309.5,4678.0,11727,11727,30020,513.5,413.5,513.0,413.1,900093.0,15873,900093.0,3,60,13856.3,10834,19524,13352,2161.3,4,6,3453.2000000000007,5,0,1
5036,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3778.8,417.2,3548,2710,4841,513.5,413.5,512.9,413.0,196500.0,3770,196500.0,4,60,3698.3,2491,5425,3689,650.9,4,6,80.5,5,0,1
5037,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1997.3,200.1,1875,1742,2490,217.5,415.5,217.0,415.0,103861.0,1950,103861.0,1,60,1987.8,1572,3032,1976,217.9,4,6,9.5,7,0,1
5038,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3228.0,1298.3,1482,1482,5950,217.5,415.5,216.4,415.3,167858.0,3010,167858.0,2,60,3540.1,1568,7639,2645,1869.6,4,6,0.0,7,0,1
5039,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,14818.8,6324.0,7931,7931,31632,217.5,415.5,217.2,415.5,770578.0,11878,770578.0,3,60,12143.5,6491,23774,11876,3806.3,4,6,2675.2999999999997,7,0,1
5040,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5433.6,1049.1,3507,3507,7808,217.5,415.5,217.0,415.3,282549.0,5367,282549.0,4,60,5007.6,3480,6646,4917,766.5,4,6,426.0,7,0,1
5041,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1856.0,216.3,1537,1537,2387,396.5,415.5,396.0,415.1,96511.0,1825,96511.0,1,60,1823.6,1449,2346,1813,216.2,4,6,32.40000000000009,7,0,1
5042,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5129.3,1816.8,1908,1908,9422,396.5,415.5,396.1,415.5,266724.0,5163,266724.0,2,60,4586.1,1912,8269,4596,1628.1,4,6,543.1999999999998,7,0,1
5043,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,18297.4,7061.9,8643,8643,34503,396.5,415.5,396.3,415.4,951463.0,17644,951463.0,3,60,14799.6,5760,29416,14615,5053.3,4,6,3497.800000000001,7,0,1
5044,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4379.1,787.3,2731,2731,5702,396.5,415.5,396.0,415.3,227712.0,4401,227712.0,4,60,4830.0,2351,6906,5111,1164.6,4,6,0.0,7,0,1
5045,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1942.5,183.2,1834,1598,2407,156.0,418.0,156.0,418.0,101010.0,1959,101010.0,1,60,1919.9,1535,2435,1899,201.7,4,6,22.59999999999991,7,0,1
5046,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3338.3,975.7,1852,1852,6105,156.0,418.0,156.2,417.9,173592.0,3340,173592.0,2,60,3520.9,1730,10524,3016,1650.8,4,6,0.0,7,0,1
5047,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,18845.2,9269.6,9502,9502,48399,156.0,418.0,156.2,418.1,979950.0,15578,979950.0,3,60,11795.2,8396,18222,11441,2107.5,4,6,7050.0,7,0,1
5048,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5346.2,936.6,3403,3403,8013,156.0,418.0,156.1,418.0,278000.0,5268,278000.0,4,60,4849.1,3242,6757,5008,876.1,4,6,497.09999999999945,7,0,1
5049,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1822.0,184.7,1780,1507,2290,413.5,418.8,413.0,418.0,94745.0,1782,94745.0,1,60,1838.9,1425,2329,1820,193.5,4,6,0.0,7,0,1
5050,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2651.3,1017.6,1672,1488,7047,413.5,418.8,413.2,418.4,137867.0,2401,137867.0,2,60,2461.8,1444,4841,2236,706.4,4,6,189.5,7,0,1
5051,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,10303.9,3949.9,5069,5069,24891,413.5,418.8,413.2,418.3,535802.0,9477,535802.0,3,60,10214.0,4696,25249,9139,4869.8,4,6,89.89999999999964,7,0,1
5052,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4212.7,740.9,4681,2740,6090,413.5,418.8,413.1,418.0,219059.0,4142,219059.0,4,60,3989.8,2548,6298,3745,947.4,4,6,222.89999999999964,7,0,1
5053,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5434.6,520.6,4423,4423,6784,612.2,418.5,612.0,417.9,282601.0,5495,282601.0,1,60,5625.3,4367,6793,5657,642.6,4,6,0.0,5,5,0
5054,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1960.4,481.7,1389,1389,3595,612.2,418.5,612.2,418.0,101941.0,1851,101941.0,2,60,1826.3,1194,3061,1705,436.8,4,6,134.10000000000014,5,5,0
5055,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,8637.7,3751.1,4163,4163,20599,612.2,418.5,612.1,418.0,449158.0,7682,449158.0,3,60,6022.8,3452,10060,5711,1459.7,4,6,2614.9000000000005,5,5,0
5056,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4484.1,620.2,3243,3243,6137,612.2,418.5,611.9,418.2,233175.0,4453,233175.0,4,60,4465.0,3408,7431,4320,724.8,4,6,19.100000000000364,5,5,0
5057,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2005.3,213.7,1988,1579,2515,285.5,419.5,285.1,419.0,104274.0,1988,104274.0,1,60,2022.0,1547,2489,2002,211.3,4,6,0.0,7,0,1
5058,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5587.3,1705.6,2913,2913,9678,285.5,419.5,285.1,418.9,290538.0,5505,290538.0,2,60,5446.0,1929,13090,5123,2800.9,4,6,141.30000000000018,7,0,1
5059,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,19362.6,9145.6,8736,8736,48096,285.5,419.5,285.1,419.1,1006853.0,17581,1006853.0,3,60,10193.0,4362,17202,10073,2597.6,4,6,9169.6,7,0,1
5060,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4713.4,781.3,3210,3210,6768,285.5,419.5,284.9,419.0,245096.0,4706,245096.0,4,60,4513.9,2921,7005,4352,947.2,4,6,199.5,7,0,1
5061,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1990.3,232.6,1897,1577,2773,146.0,419.5,145.9,419.0,103495.0,1979,103495.0,1,60,1966.1,1566,2493,1936,212.7,4,6,24.200000000000045,7,0,1
5062,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4057.5,1787.6,1721,1721,9837,146.0,419.5,145.6,419.5,210990.0,3940,210990.0,2,60,3857.5,1590,9885,3245,1700.3,4,6,200.0,7,0,1
5063,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,14971.9,5023.9,7949,7949,27365,146.0,419.5,146.0,418.9,778541.0,13957,778541.0,3,60,10925.3,6804,19093,10246,2625.9,4,6,4046.6,7,0,1
5064,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5883.6,1395.0,3793,3168,9401,146.0,419.5,145.7,419.1,305948.0,6036,305948.0,4,60,5392.2,3242,8070,5549,1049.4,4,6,491.40000000000055,7,0,1
5065,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2463.4,390.0,2240,1878,3693,524.5,419.5,524.1,419.0,128096.0,2418,128096.0,1,60,2875.2,1838,5676,2397,960.9,4,6,0.0,5,0,1
5066,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2398.1,406.6,1702,1702,3513,524.5,419.5,524.0,418.8,124699.0,2361,124699.0,2,60,2367.8,1685,3954,2318,443.9,4,6,30.299999999999727,5,0,1
5067,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,14358.9,3785.7,8345,8345,24542,524.5,419.5,523.9,418.9,746664.0,14548,746664.0,3,60,11541.6,7835,18526,11056,2654.0,4,6,2817.2999999999997,5,0,1
5068,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3755.2,510.4,2941,2941,5242,524.5,419.5,524.0,419.0,195272.0,3706,195272.0,4,60,3675.4,2467,5538,3680,583.3,4,6,79.79999999999973,5,0,1
5069,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2034.2,259.1,1900,1577,2739,514.0,421.5,514.0,421.0,105781.0,1962,105781.0,1,60,2062.8,1582,2762,2037,242.6,4,6,0.0,5,0,1
5070,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3181.8,692.0,2058,2058,4826,514.0,421.5,513.7,421.0,165456.0,3096,165456.0,2,60,3189.2,1999,5095,2991,777.9,4,6,0.0,5,0,1
5071,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,19510.4,6408.4,12167,12167,39869,514.0,421.5,513.9,421.2,1014542.0,17718,1014542.0,3,60,14594.0,9563,20455,14269,2809.8,4,6,4916.4000000000015,5,0,1
5072,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4086.5,591.7,3083,3083,5510,514.0,421.5,514.0,421.1,212496.0,4197,212496.0,4,60,3989.2,2947,5057,3961,551.4,4,6,97.30000000000018,5,0,1
5073,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1822.2,184.9,1364,1364,2329,413.5,422.5,413.1,422.0,94754.0,1818,94754.0,1,60,1861.6,1507,2290,1820,216.9,4,6,0.0,7,0,1
5074,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3488.6,1143.7,2773,1595,7047,413.5,422.5,413.2,422.3,181407.0,3509,181407.0,2,60,3302.9,1588,7854,2779,1554.2,4,6,185.69999999999985,7,0,1
