Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID14602,14602,210,401.178,307,195,6,23,23,3.5,1,-10921639,1267.496,1257,671,2243,432216,207.064,11.887,0.083,0.936
ID14880,14880,210,244.552,300.594,197.689,3.575,24,24,3.5,1,-10921639,1267.504,1260,898,1910,432219,161.931,13.3,0.031,0.474
ID15053,15053,210,302.479,296.969,189.733,4.148,25,25,3.5,1,-10921639,1345.962,1330,863,2245,458973,183.887,13.3,0.04,0.557
ID14729,14729,210,355.123,296.024,193.304,4.316,26,26,3.5,1,-10921639,1337.343,1317,927,2749,456034,202.611,11.864,0.036,0.457
ID15237,15237,210,404.553,297,190,6,27,27,3.5,1,-10921639,1342.924,1344,797,2156,457937,209.41,11.575,0.082,0.971
ID15563,15563,210,364.588,293,186,6,28,28,3.5,1,-10921639,1341.871,1332,794,2776,457578,209.25,11.841,0.077,0.922
ID15402,15402,210,241.091,294,193,6,29,29,3.5,1,-10921639,1307.299,1290,724,1947,445789,189.931,11.88,0.07,0.905
ID15625,15625,210,476.137,294,196,0,30,30,3.5,1,-10921639,1287.182,1269,703,2856,438929,230.609,11.855,0.076,0.791
ID15895,15895,210,412.002,296,189,6,31,31,3.5,1,-10921639,1340.554,1323,670,2786,457129,234.01,11.829,0.085,0.896
ID16050,16050,210,397.212,296,186,6,32,32,3.5,1,-10921639,1337.003,1332,656,2349,455918,203.041,11.783,0.087,1.05
ID12464,12464,219,323.592,265,310,0,9,9,3.5,1,-10921639,1177.701,1165,711,2318,401596,190.713,10.599,0.065,0.756
ID12310,12310,219,260.749,264,310,0,10,10,3.5,1,-10921639,1177.768,1164,692,1974,401619,182.195,10.49,0.064,0.781
ID12627,12627,219,290.58,264,310,0,11,11,3.5,1,-10921639,1190.528,1188,729,1870,405970,169.161,11.797,0.068,0.897
ID12786,12786,219,230.644,265,310,0,12,12,3.5,1,-10921639,1174.293,1165,697,2057,400434,180.736,13.3,0.064,0.784
ID12954,12954,219,338.73,264,310,0,13,13,3.5,1,-10921639,1174.452,1165,709,2186,400488,183.082,11.765,0.066,0.797
ID13114,13114,219,254.108,264,310,0,14,14,3.5,1,-10921639,1187.138,1176,696,1753,404814,168.921,12.024,0.069,0.902
ID13276,13276,219,245.465,264,310,0,15,15,3.5,1,-10921639,1174.481,1160,759,2030,400498,175.266,11.907,0.067,0.836
ID13428,13428,219,288.36,265,311,0,16,16,3.5,1,-10921639,1177.572,1172,684,1880,401552,176.15,13.3,0.066,0.832
ID13582,13582,219,293.496,265,311,0,17,17,3.5,1,-10921639,1164.848,1148,681,1928,397213,185.074,11.701,0.063,0.752
ID13746,13746,219,288.076,265,311,0,18,18,3.5,1,-10921639,1173.598,1157,629,1993,400197,188.629,11.751,0.068,0.789
ID13898,13898,219,312.16,265,311,0,19,19,3.5,1,-10921639,1181.557,1173,696,1848,402911,176.543,11.815,0.069,0.859
ID14217,14217,219,319.122,265,311,0,20,20,3.5,1,-10921639,1177.83,1154,655,2090,401640,189.585,10.703,0.066,0.764
ID14056,14056,219,252.905,265,311,0,21,21,3.5,1,-10921639,1191.375,1176,752,1829,406259,170.797,11.787,0.068,0.888
ID14374,14374,219,332.251,264,311,0,22,22,3.5,1,-10921639,1179.287,1171,685,1783,402137,179.281,11.715,0.069,0.844
ID14527,14527,219,303.738,265,310,0,23,23,3.5,1,-10921639,1181.196,1159,774,1955,402788,185.421,11.772,0.065,0.778
ID14838,14838,219,299.619,265,310,0,24,24,3.5,1,-10921639,1183.446,1161,632,1956,403555,177.85,11.696,0.066,0.826
ID15006,15006,219,216.031,265,310,0,25,25,3.5,1,-10921639,1170.88,1158,692,1973,399270,167.484,11.689,0.062,0.81
ID14685,14685,219,215.951,264,309,0,26,26,3.5,1,-10921639,1169.141,1160,696,1857,398677,166.82,11.771,0.062,0.821
ID15171,15171,219,213.761,265,309,0,27,27,3.5,1,-10921639,1186.871,1181,747,2036,404723,171.069,11.905,0.067,0.877
ID15484,15484,219,214.567,265,309,0,28,28,3.5,1,-10921639,1170.202,1159,763,1989,399039,164.544,11.726,0.061,0.821
ID15318,15318,219,255.865,265,309,0,29,29,3.5,1,-10921639,1182.543,1184,620,2167,403247,178.03,11.715,0.069,0.858
ID15650,15650,219,270.13,264,309,0,30,30,3.5,1,-10921639,1192.768,1189,770,2390,406734,181.598,11.795,0.072,0.884
ID12447,12447,223,202.13,216,200,0,9,9,3.5,1,-10921639,1333.038,1326,861,1758,454566,166.18,11.317,0.065,0.981
ID12347,12347,223,417.273,217.046,207.348,3.569,10,10,3.5,1,-10921639,1379.654,1352,999,2896,470462,228.8,13.3,0.03,0.346
ID12647,12647,223,408.124,214.182,207.982,2.536,11,11,3.5,1,-10921639,1398.718,1361,913,2742,476963,233.434,12.619,0.02,0.23
ID12797,12797,223,353.992,213.52,212.301,1.517,12,12,3.5,1,-10921639,1385.413,1355,973,2652,472426,230.579,12.009,0.038,0.44
ID12966,12966,223,221.752,208.542,204.743,1.879,13,13,3.5,1,-10921639,1369.155,1354,948,2349,466882,187.363,10.836,0.027,0.39
ID13131,13131,223,320.867,207.61,203.67,2.106,14,14,3.5,1,-10921639,1383.982,1359,941,2066,471938,178.722,11.81,0.03,0.447
ID13295,13295,223,225.218,208.739,203.627,1.95,15,15,3.5,1,-10921639,1383.657,1372,949,2132,471827,176.765,13.3,0.031,0.468
ID13469,13469,223,238.414,208.514,201.773,4.138,16,16,3.5,1,-10921639,1396.384,1388,958,2176,476167,183.756,13.3,0.033,0.486
ID13619,13619,223,216.437,208.454,201.572,3.537,17,17,3.5,1,-10921639,1384.677,1365,973,2348,472175,171.899,13.3,0.027,0.423
ID13781,13781,223,225.578,209.728,202.776,3.082,18,18,3.5,1,-10921639,1379.059,1364,938,1962,470259,166.469,13.3,0.021,0.345
ID14234,14234,223,239.696,208.497,201.473,2.372,20,20,3.5,1,-10921639,1392.29,1382,927,2176,474771,166.157,13.3,0.031,0.506
ID14071,14071,223,245.642,208.277,202.487,1.939,21,21,3.5,1,-10921639,1384.701,1374,884,2117,472183,176.49,13.3,0.029,0.443
ID14350,14350,223,327.705,208,204,0,22,22,3.5,1,-10921639,1337.78,1306,720,2206,456183,224.323,11.45,0.069,0.768
ID14500,14500,223,289.311,209,203,0,23,23,3.5,1,-10921639,1351.622,1333,790,2244,460903,195.491,11.57,0.074,0.948
ID14820,14820,223,383.554,207,203,0,24,24,3.5,1,-10921639,1366.933,1360,861,2152,466124,205.745,13.3,0.076,0.938
ID15028,15028,223,257.817,207.531,203.51,0.802,25,25,3.5,1,-10921639,1383.194,1356,951,2100,471669,190.92,13.3,0.049,0.679
ID14659,14659,223,273.214,209,204,0,26,26,3.5,1,-10921639,1336.739,1313,867,2167,455828,189.702,11.399,0.066,0.869
ID15149,15149,223,306.068,208,204,0,27,27,3.5,1,-10921639,1345.774,1326,811,2101,458909,198.512,11.914,0.072,0.906
ID15461,15461,223,317.638,208,203,0,28,28,3.5,1,-10921639,1346.909,1341,738,1979,459296,190.879,11.756,0.071,0.932
ID15297,15297,223,289.648,207,203,0,29,29,3.5,1,-10921639,1347.777,1337,766,1933,459592,201.819,12.033,0.069,0.86
ID15665,15665,223,212.179,207,203,1,30,30,3.5,1,-10921639,1352.654,1321,981,2219,461255,184.526,11.869,0.042,0.589
ID15791,15791,223,479.893,208,203,0,31,31,3.5,1,-10921639,1370.088,1359,698,2743,467200,230.456,13.3,0.074,0.816
ID15963,15963,223,365.389,206,202,0,32,32,3.5,1,-10921639,1370.161,1351,809,2268,467225,203.506,11.241,0.074,0.931
ID12400,12400,231,351.514,145,255,6,10,10,3.5,1,-10921639,1428.053,1397,873,2543,486966,227.649,12.477,0.069,0.814
ID12716,12716,231,490.207,143,257,6,11,11,3.5,1,-10921639,1475.56,1435,858,3134,503166,279.525,13.3,0.089,0.867
ID12881,12881,231,488.936,142,256,6,12,12,3.5,1,-10921639,1462.443,1447,878,3184,498693,252.116,9.767,0.081,0.87
ID12970,12970,231,342.913,143.552,256.206,1.553,13,13,3.5,1,-10921639,1456.563,1411,1014,3512,496688,267.256,13.3,0.029,0.306
ID13150,13150,231,749.164,142.44,256.369,2.668,14,14,3.5,1,-10921639,1508.513,1462,1088,3849,514403,303.728,12.795,0.032,0.312
ID13361,13361,231,1373.7,145,255,6,15,15,3.5,1,-10921639,1521.349,1446,852,4811,518780,433.843,11.77,0.105,0.666
ID13515,13515,231,1476.089,146,255,6,16,16,3.5,1,-10921639,1531.437,1449,855,4162,522220,439.294,13.3,0.113,0.707
ID13682,13682,231,639.039,146,258,6,17,17,3.5,1,-10921639,1471.534,1437,875,3465,501793,291.776,13.3,0.088,0.814
ID13833,13833,231,698.27,147,255,6,18,18,3.5,1,-10921639,1425.352,1390,895,3999,486045,286.866,11.14,0.08,0.733
ID13989,13989,231,912.054,145,257,6,19,19,3.5,1,-10921639,1468.158,1433,849,3606,500642,335.624,11.797,0.09,0.719
ID14309,14309,231,998.488,143,257,6,20,20,3.5,1,-10921639,1463.393,1412,840,4511,499017,395.963,10.834,0.087,0.589
ID14149,14149,231,1105.55,146,257,6,21,21,3.5,1,-10921639,1515.78,1412,794,3771,516881,413.462,10.743,0.106,0.703
ID14404,14404,231,733.688,150.921,257.254,2.894,22,22,3.5,1,-10921639,1459.9,1418,1028,4108,497826,291.44,12.607,0.034,0.326
ID14568,14568,231,921.518,151.057,262.922,4.111,23,23,3.5,1,-10921639,1509.912,1440,1025,3645,514880,348.994,10.598,0.056,0.462
ID14883,14883,231,697.197,147.838,261.923,4.281,24,24,3.5,1,-10921639,1475.355,1418,1050,4311,503096,330.795,13.3,0.049,0.414
ID15042,15042,231,881.592,148.278,262.362,3.133,25,25,3.5,1,-10921639,1483.372,1440,996,3778,505830,307.334,12.591,0.035,0.329
ID14700,14700,231,901.352,144.487,263.586,2.095,26,26,3.5,1,-10921639,1508.771,1441,996,4093,514491,387.11,11.941,0.055,0.407
ID15162,15162,231,1348.06,148,264,0,27,27,3.5,1,-10921639,1465.554,1387,754,4948,499754,443.969,10.545,0.102,0.611
ID15472,15472,231,1141.915,146,263,0,28,28,3.5,1,-10921639,1438.686,1388,833,6169,490592,424.2,11.856,0.086,0.537
ID15306,15306,231,1327.976,147,263,0,29,29,3.5,1,-10921639,1451.663,1385,750,5417,495017,432.28,11.686,0.096,0.586
ID15636,15636,231,949.8,149,264,0,30,30,3.5,1,-10921639,1429.76,1388,809,5418,487548,382.781,10.503,0.088,0.605
ID15800,15800,231,1055.351,147,264,0,31,31,3.5,1,-10921639,1465.836,1411,922,3537,499850,376.401,13.3,0.097,0.687
ID16004,16004,231,712.167,145.425,268.293,2.07,32,32,3.5,1,-10921639,1552.308,1459,996,3667,529337,358.566,11.808,0.061,0.497
ID12574,12574,233,250.022,127,329,6,9,9,3.5,1,-10921639,1334.455,1325,856,2014,455049,186.997,11.837,0.069,0.926
ID12415,12415,233,330.373,120,326,6,10,10,3.5,1,-10921639,1350.302,1343,762,2511,460453,220.78,11.94,0.069,0.79
ID12660,12660,233,338.388,122.844,327.637,3.348,11,11,3.5,1,-10921639,1356.279,1325,939,2704,462491,203.811,12.619,0.018,0.24
ID12823,12823,233,301.646,123.003,327.599,2.839,12,12,3.5,1,-10921639,1369.185,1367,972,2605,466892,190.176,12.833,0.02,0.283
ID12992,12992,233,271.918,123.699,326.43,3.128,13,13,3.5,1,-10921639,1369.897,1355,1005,2188,467135,178.799,12.69,0.021,0.322
ID13158,13158,233,246.881,123.836,326.358,3.18,14,14,3.5,1,-10921639,1372.589,1341,996,2240,468053,180.252,12.626,0.02,0.304
ID13324,13324,233,261.87,125.059,327.006,3.878,15,15,3.5,1,-10921639,1369.091,1366,948,2210,466860,184.334,11.95,0.026,0.382
ID13480,13480,233,276.833,124.833,327.019,3.928,16,16,3.5,1,-10921639,1370.777,1360,967,2124,467435,186.344,13.3,0.03,0.431
ID13696,13696,233,266.222,125,331,6,17,17,3.5,1,-10921639,1331.695,1327,747,1961,454108,195.29,11.733,0.07,0.891
ID13845,13845,233,376.882,115,327,6,18,18,3.5,1,-10921639,1339.935,1331,824,2065,456918,205.462,11.63,0.071,0.86
ID13942,13942,233,352.434,115.647,325.111,2.816,19,19,3.5,1,-10921639,1388.232,1366,1069,2274,473387,183.644,12.759,0.025,0.371
ID14322,14322,233,406.848,116,328,6,20,20,3.5,1,-10921639,1358.188,1335,824,2247,463142,231.799,12.034,0.076,0.826
ID14167,14167,233,399.358,119,332,6,21,21,3.5,1,-10921639,1352.891,1337,851,2481,461336,214.384,13.3,0.071,0.841
ID14420,14420,233,223.948,118.848,330.782,3.998,22,22,3.5,1,-10921639,1353.185,1322,974,2260,461436,189.691,13.3,0.025,0.342
ID14632,14632,233,316.772,113,325,6,23,23,3.5,1,-10921639,1382.848,1380,902,2763,471551,213.464,10.65,0.08,0.955
ID14887,14887,233,326.999,113.155,324.276,4.372,24,24,3.5,1,-10921639,1398.83,1368,930,2172,477001,189.014,13.3,0.039,0.553
ID15058,15058,233,402.639,113.611,323.774,4.523,25,25,3.5,1,-10921639,1405.563,1383,924,2388,479297,210.512,13.3,0.058,0.734
ID14740,14740,233,350.908,113.232,324.198,5.033,26,26,3.5,1,-10921639,1402.323,1379,933,2682,478192,209.926,13.3,0.058,0.732
ID15216,15216,233,265.215,112.793,324.566,3.831,27,27,3.5,1,-10921639,1393.082,1377,930,2005,475041,173.735,11.84,0.034,0.523
ID15525,15525,233,274.829,116.935,324.946,2.512,28,28,3.5,1,-10921639,1376.548,1366,987,2202,469403,178.175,12.815,0.024,0.364
ID15431,15431,233,268.329,122,326,6,29,29,3.5,1,-10921639,1363.188,1336,677,2667,464847,250.363,13.3,0.075,0.762
ID15708,15708,233,285.893,121,327,5,30,30,3.5,1,-10921639,1362.425,1362,883,2261,464587,197.121,13.3,0.05,0.656
ID15926,15926,233,246.169,124,329,6,31,31,3.5,1,-10921639,1325.194,1314,705,2091,451891,189.259,11.84,0.067,0.876
ID16081,16081,233,311.328,122,325,6,32,32,3.5,1,-10921639,1359.056,1356,763,2290,463438,211.819,11.876,0.075,0.893
ID12729,12729,248,206.312,192,301,6,11,11,3.5,1,-10921639,1244.018,1228,716,1932,424210,183.337,13.3,0.068,0.868
ID12783,12783,248,396.437,184,301,0,12,12,3.5,1,-10921639,1299.114,1258,648,3307,442998,278.793,11.766,0.077,0.668
ID12951,12951,248,394.48,184,302,0,13,13,3.5,1,-10921639,1253.179,1236,708,3582,427334,244.464,11.921,0.063,0.607
ID13111,13111,248,342.714,185,301,0,14,14,3.5,1,-10921639,1267.76,1245,715,3223,432306,235.878,11.812,0.067,0.678
ID13273,13273,248,357.286,184,301,0,15,15,3.5,1,-10921639,1270.977,1257,719,2564,433403,244.11,10.602,0.068,0.662
ID13426,13426,248,291.958,185,302,0,16,16,3.5,1,-10921639,1251.912,1245,759,2323,426902,197.856,11.97,0.061,0.724
ID13580,13580,248,303.625,184,302,0,17,17,3.5,1,-10921639,1262.859,1252,652,2826,430635,224.943,11.939,0.065,0.684
ID13744,13744,248,339.572,184,302,0,18,18,3.5,1,-10921639,1267.883,1245,720,3016,432348,223.229,11.834,0.063,0.677
ID13895,13895,248,335.375,184,302,0,19,19,3.5,1,-10921639,1244.73,1227,736,3001,424453,219.133,11.871,0.056,0.606
ID14216,14216,248,286.325,185,304,0,20,20,3.5,1,-10921639,1257.575,1229,647,2530,428833,202.994,11.875,0.067,0.777
ID14055,14055,248,318.587,184,304,0,21,21,3.5,1,-10921639,1247.232,1234,810,2615,425306,206.091,11.735,0.061,0.698
ID14371,14371,248,290.715,184,303,0,22,22,3.5,1,-10921639,1248.804,1246,725,2344,425842,191.735,13.3,0.061,0.747
ID14524,14524,248,232.34,184,302,0,23,23,3.5,1,-10921639,1253.751,1242,768,2198,427529,189.13,11.948,0.062,0.777
ID14836,14836,248,216.857,183,303,0,24,24,3.5,1,-10921639,1260.672,1252,856,2259,429889,187.571,11.357,0.063,0.793
ID15002,15002,248,294.87,184,302,0,25,25,3.5,1,-10921639,1239.073,1229,792,3439,422524,216.832,11.832,0.056,0.604
ID14680,14680,248,319.541,183,301,0,26,26,3.5,1,-10921639,1277.047,1259,769,2407,435473,208.441,11.821,0.073,0.838
ID12819,12819,255,232.06,122.646,285.466,3.254,12,12,3.5,1,-10921639,1361.918,1341,945,2123,464414,174.58,12.925,0.022,0.338
ID12985,12985,255,218.157,122.599,285.571,2.701,13,13,3.5,1,-10921639,1341.185,1326,910,2115,457344,172.186,13.3,0.015,0.237
ID13297,13297,255,272.987,122.384,285.826,2.383,15,15,3.5,1,-10921639,1363.663,1335,954,2073,465009,175.933,13.3,0.028,0.425
ID13461,13461,255,213.354,122.298,285.465,2.58,16,16,3.5,1,-10921639,1354.22,1343,994,2162,461789,169.725,12.678,0.017,0.274
ID13786,13786,255,303.136,121.606,286.039,2.642,18,18,3.5,1,-10921639,1352.648,1343,840,2363,461253,187.762,12.625,0.016,0.229
ID13924,13924,255,223.551,121.993,286.164,2.513,19,19,3.5,1,-10921639,1344.135,1335,972,2197,458350,174.632,13.3,0.02,0.299
ID14237,14237,255,242.004,121.869,287.221,2.261,20,20,3.5,1,-10921639,1346.824,1333,978,1924,459267,161.52,10.523,0.026,0.424
ID14073,14073,255,320.142,122.216,287.03,2.142,21,21,3.5,1,-10921639,1369.073,1351,933,2274,466854,172.185,13.3,0.031,0.481
ID14408,14408,255,297.406,121.772,286.919,2.56,22,22,3.5,1,-10921639,1354.264,1344,932,2274,461804,170.949,13.3,0.02,0.311
ID14557,14557,255,219.388,122.101,287.408,2.666,23,23,3.5,1,-10921639,1351.645,1331,1010,2495,460911,175.252,12.848,0.018,0.27
ID14864,14864,255,258.888,121.581,286.824,2.089,24,24,3.5,1,-10921639,1349.109,1342,976,2018,460046,171.06,11.919,0.027,0.412
ID15032,15032,255,277.808,122.058,286.744,1.74,25,25,3.5,1,-10921639,1355.117,1341,998,2333,462095,174.283,13.3,0.028,0.42
ID14784,14784,255,673.241,116,292,6,26,26,3.5,1,-10921639,1402.581,1383,777,3254,478280,270.555,11.746,0.082,0.785
ID15262,15262,255,622.254,116,293,6,27,27,3.5,1,-10921639,1384.449,1359,835,2734,472097,275.934,13.3,0.081,0.753
ID15592,15592,255,672.197,116,293,6,28,28,3.5,1,-10921639,1369.34,1353,718,2959,466945,266.123,11.872,0.079,0.755
ID15427,15427,255,481.759,116,294,6,29,29,3.5,1,-10921639,1364.481,1360,782,2295,465288,230.212,10.435,0.073,0.803
ID15752,15752,255,573.973,117,293,6,30,30,3.5,1,-10921639,1361.806,1332,730,2496,464376,251.709,11.847,0.077,0.778
ID15921,15921,255,544.48,117,293,6,31,31,3.5,1,-10921639,1384.39,1365,758,2864,472077,257.784,13.3,0.078,0.776
ID16078,16078,255,706.305,116,293,6,32,32,3.5,1,-10921639,1407.525,1373,739,2495,479966,255.052,11.583,0.09,0.911
ID12822,12822,256,211.168,207.225,290.537,3.256,12,12,3.5,1,-10921639,1242.367,1233,857,1988,423647,156.22,13.3,0.021,0.321
ID12988,12988,256,209.211,205.997,289.524,3.411,13,13,3.5,1,-10921639,1259.091,1239,937,1911,429350,143.578,12.639,0.024,0.41
ID13315,13315,256,252.757,207.827,289.674,3.323,15,15,3.5,1,-10921639,1265.941,1248,796,2081,431686,164.896,13.3,0.024,0.364
ID13476,13476,256,254.374,207.048,289.604,4.115,16,16,3.5,1,-10921639,1260.434,1254,962,2098,429808,162.193,13.3,0.032,0.488
ID13643,13643,256,247.88,207.177,289.567,4.063,17,17,3.5,1,-10921639,1253.812,1237,940,2303,427550,167.759,12.051,0.027,0.386
ID13792,13792,256,280.178,206.927,289.719,4.121,18,18,3.5,1,-10921639,1251.452,1233,846,2169,426745,182.903,13.3,0.027,0.365
ID13939,13939,256,238.147,206.374,289.983,3.286,19,19,3.5,1,-10921639,1260.569,1244,898,2006,429854,156.11,13.3,0.023,0.365
ID14249,14249,256,288.131,195.82,287.331,2.908,20,20,3.5,1,-10921639,1290.95,1263,882,2317,440214,184.797,13.3,0.023,0.319
ID14092,14092,256,394.833,194.791,287.748,3.36,21,21,3.5,1,-10921639,1303.49,1275,966,2252,444490,180.163,13.3,0.03,0.428
ID14409,14409,256,306.246,195.246,287.046,2.637,22,22,3.5,1,-10921639,1294.592,1270,911,2239,441456,183.408,12.89,0.026,0.354
ID14558,14558,256,350.426,195.487,287.594,2.777,23,23,3.5,1,-10921639,1302.408,1286,934,2241,444121,182.614,12.812,0.027,0.376
ID14865,14865,256,340.283,195.637,287.719,2.14,24,24,3.5,1,-10921639,1294.364,1268,938,2441,441378,190.095,13.3,0.036,0.473
ID15044,15044,256,294.239,194.812,287.244,2.76,25,25,3.5,1,-10921639,1295.109,1273,919,2296,441632,191.129,13.3,0.027,0.351
ID14702,14702,256,284.982,197.786,286.638,1.865,26,26,3.5,1,-10921639,1292.258,1266,915,2208,440660,187.221,13.3,0.032,0.424
ID15195,15195,256,246.746,197.872,286.409,2.083,27,27,3.5,1,-10921639,1269.642,1246,929,2127,432948,162.647,13.3,0.025,0.379
ID15512,15512,256,294.707,198.015,285.554,1.945,28,28,3.5,1,-10921639,1285.352,1266,931,2125,438305,172.309,13.3,0.03,0.441
ID15350,15350,256,311.349,197.864,285.634,1.913,29,29,3.5,1,-10921639,1298.798,1271,949,2464,442890,194.712,13.3,0.033,0.421
ID15674,15674,256,347.699,198.325,285.476,2.078,30,30,3.5,1,-10921639,1290.674,1252,919,2512,440120,217.799,11.921,0.032,0.366
ID15834,15834,256,294.152,197.987,285.718,1.882,31,31,3.5,1,-10921639,1287.205,1261,912,2229,438937,180.459,13.3,0.029,0.407
ID16005,16005,256,298.201,197.029,284.914,2.263,32,32,3.5,1,-10921639,1291.062,1281,823,2092,440252,175.255,13.3,0.032,0.453
ID12876,12876,261,266.301,256,241,6,12,12,3.5,1,-10921639,1267.76,1267,728,1819,432306,182.049,11.332,0.072,0.936
ID12977,12977,261,250.721,262.168,229.588,3.213,13,13,3.5,1,-10921639,1300.129,1278,909,2281,443344,171.476,12.651,0.02,0.295
ID13359,13359,261,300.868,256,241,6,15,15,3.5,1,-10921639,1268.619,1265,719,2379,432599,192.304,13.3,0.067,0.825
ID13511,13511,261,331.614,258,242,6,16,16,3.5,1,-10921639,1255.053,1235,641,2754,427973,214.972,11.696,0.07,0.767
ID13573,13573,261,258.919,258,255,0,17,17,3.5,1,-10921639,1243.337,1238,758,1753,423978,181.372,11.91,0.074,0.94
ID13829,13829,261,355.626,257,244,6,18,18,3.5,1,-10921639,1250.305,1227,758,2138,426354,198.198,12.112,0.069,0.818
ID13985,13985,261,241.803,257,243,6,19,19,3.5,1,-10921639,1241.575,1238,671,2029,423377,182.467,11.936,0.066,0.847
ID14304,14304,261,247.611,258,244,6,20,20,3.5,1,-10921639,1248.85,1245,725,1892,425858,180.405,12.359,0.07,0.908
ID14453,14453,261,222.814,257,245,6,22,22,3.5,1,-10921639,1237.657,1227,705,1863,422041,183.488,11.852,0.063,0.799
ID14618,14618,261,245.969,257,244,6,23,23,3.5,1,-10921639,1235.434,1229,754,2303,421283,192.932,12.03,0.064,0.771
ID14931,14931,261,250.28,257,243,6,24,24,3.5,1,-10921639,1237.622,1229,814,2159,422029,166.211,9.91,0.069,0.958
ID15101,15101,261,257.191,258,243,6,25,25,3.5,1,-10921639,1248.381,1236,748,1939,425698,185.498,10.704,0.068,0.853
ID14775,14775,261,323.403,258,243,6,26,26,3.5,1,-10921639,1245.328,1232,760,2235,424657,187.507,13.3,0.068,0.845
ID15256,15256,261,355.818,258,243,6,27,27,3.5,1,-10921639,1257.103,1245,748,2215,428672,194.11,13.3,0.07,0.85
ID15578,15578,261,359.105,257,244,6,28,28,3.5,1,-10921639,1239.965,1229,703,2275,422828,199.143,13.3,0.068,0.798
ID15416,15416,261,400.348,258,243,6,29,29,3.5,1,-10921639,1243.196,1212,799,2208,423930,199.679,11.832,0.066,0.773
ID15739,15739,261,323.282,258,243,6,30,30,3.5,1,-10921639,1256.589,1244,762,2149,428497,188.535,13.3,0.069,0.864
ID15910,15910,261,421.893,257,243,6,31,31,3.5,1,-10921639,1258.387,1256,640,2448,429110,199.968,13.3,0.074,0.865
ID16066,16066,261,375.41,257,243,6,32,32,3.5,1,-10921639,1243.117,1230,686,1873,423903,177.677,12.01,0.068,0.892
ID12884,12884,263,282.733,135,266,6,12,12,3.5,1,-10921639,1393.906,1374,675,2482,475322,221.687,11.92,0.066,0.781
ID13047,13047,263,776.62,144,261,6,13,13,3.5,1,-10921639,1458.311,1426,851,3472,497284,308.61,13.3,0.086,0.746
ID13135,13135,263,336.132,145.504,262.109,2.402,14,14,3.5,1,-10921639,1443.405,1422,990,2632,492201,218.135,13.3,0.027,0.346
ID13267,13267,263,629.368,146,262,0,15,15,3.5,1,-10921639,1421.32,1386,839,2986,484670,291.412,11.902,0.075,0.68
ID13444,13444,263,382.37,141.252,260.218,1.558,16,16,3.5,1,-10921639,1461.833,1442,1014,3099,498485,229.581,13.3,0.035,0.429
ID13625,13625,263,469.26,143.103,258.285,2.834,17,17,3.5,1,-10921639,1487.912,1428,1014,3465,507378,268.51,12.608,0.031,0.332
ID13836,13836,263,206.362,146,264,6,18,18,3.5,1,-10921639,1367.894,1373,843,1987,466452,190.328,11.895,0.066,0.884
ID14308,14308,263,347.899,136,256,6,20,20,3.5,1,-10921639,1418.062,1418,894,3527,483559,226.058,11.148,0.063,0.743
