,image,cellid,transcnt,treat,labelid_cell,area_cell,major_axis_length_cell,minor_axis_length_cell,mean_intensity-1,mean_intensity-2,mean_intensity-3,zsum_intensity_0,zsum_intensity_1,zsum_intensity_2,zsum_intensity_3,labelid_nuc,cell_linkid,area_nuc,mean_intensity-0,eccentricity,major_axis_length_nuc,minor_axis_length_nuc
316,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,2,6,GL2+Puro_48h,2,38107,294.70196728619806,175.02723829413253,2991.356286246621,8088.35870050122,3228.685307161414,442649557.0,104343866.0,1089655906.0,194163706.0,2,2,17267,5569.9649620663695,0.8511516894238219,206.8849110153811,108.59798712984842
317,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,3,1,GL2+Puro_48h,3,19425,248.9383727647392,111.10566748614772,2237.58537966538,6537.384607464607,2764.516808236808,316578795.0,21691698.0,365097995.0,57655140.0,3,3,8369,6946.214720994145,0.7963711907553374,138.21104623417727,83.5911704078527
318,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,4,19,GL2+Puro_48h,4,75295,345.8207769631164,296.2415154020189,2638.1040839365164,7078.052965004316,2810.1959359851253,862851258.0,140194289.0,1638793931.0,241090671.0,4,4,20133,7935.631401182139,0.8592572884804848,227.7338661718348,116.49581454092235
319,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,5,29,GL2+Puro_48h,5,95903,460.85535005699006,269.8502194297636,2708.5249262275424,6731.76442864144,5802.266081353034,1247159290.0,213511552.0,1878093212.0,2115210476.0,5,5,21957,9235.404745639204,0.6716145965365529,195.85864239925664,145.1118034648041
320,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,6,6,GL2+Puro_48h,6,33816,376.9982209440562,125.51467121353106,2718.033120416371,7253.290010645848,3950.378489472439,421602686.0,76240443.0,691971210.0,302879100.0,6,6,9804,7825.277845777234,0.8474372822806099,156.2986452520543,82.97825046465547
321,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,7,14,GL2+Puro_48h,7,100725,430.624234682364,312.3146373706117,2348.5411268304792,5613.29843633656,2391.762571357657,749680797.0,126338974.0,1263055044.0,154045437.0,7,7,25785,6266.113515609851,0.7052626935029013,216.0265355932838,153.15116387929808
322,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x_ - 9_c405_c488_c561_c640,8,10,GL2+Puro_48h,8,119927,473.39946571782025,349.1959074847768,2248.04803755618,5410.224903482952,4173.416720171437,742231360.0,169645874.0,1498635757.0,1378934671.0,8,8,26085,5821.776384895534,0.8065912309437586,237.63875905099735,140.47055722486775
323,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,1,3,GL2+Puro_48h,1,40211,386.7280527349832,136.49140894552656,1576.7613588321603,6007.891870383726,2091.6922981273783,85981147.0,16068863.0,524999004.0,33754186.0,1,1,6688,4503.045305023923,0.9423860754969366,162.92544181211218,54.503000909570105
324,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,2,3,GL2+Puro_48h,2,31145,275.1310326761089,151.4551067181899,1183.7074329747952,4683.024690961631,2500.7898218012524,159140748.0,3419593.0,252885047.0,58205619.0,3,2,8358,5111.801627183537,0.9132029064303598,167.06467137414936,68.07971487213341
325,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,3,12,GL2+Puro_48h,3,137102,582.9144145458512,329.82177480807644,1288.8341672623303,5936.258435325524,2867.289025688903,1064329358.0,13253999.0,2208868432.0,568250407.0,2,3,786,3601.843511450382,0.9320433223978384,56.65496096111716,20.528747068662906
326,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,3,12,GL2+Puro_48h,3,137102,582.9144145458512,329.82177480807644,1288.8341672623303,5936.258435325524,2867.289025688903,1064329358.0,13253999.0,2208868432.0,568250407.0,4,3,27411,7316.589872678852,0.5998715491664798,209.5702368848916,167.6763757352408
327,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,4,1,GL2+Puro_48h,4,33662,431.70358625817886,117.6459684081298,1367.2427069098687,4984.4808983423445,2640.554690749213,94847453.0,6914021.0,316321724.0,82689676.0,5,4,4485,5904.128651059086,0.8648748907572932,109.9957414734682,55.21648433465045
328,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,5,9,GL2+Puro_48h,5,59291,426.29353503537743,194.05355726369172,1479.5311767384594,8348.079084515357,4434.626014066216,1651942848.0,9777389.0,1976669787.0,1100253630.0,6,5,17580,11349.425881683732,0.7512857662877347,188.9598869565154,124.70918745154792
329,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,6,6,GL2+Puro_48h,6,142152,479.3256051423123,392.4394036946785,1502.699216331814,6294.2056812426135,4143.166110923518,1999374170.0,33084269.0,2620736074.0,2102846566.0,7,6,24798,10354.71017824018,0.6831541187692161,208.6160383884691,152.34691665789308
330,052121_Hela_CBS_GL2+Puro_48h_Flag TR_MCP JF646_100x__c405_c488_c561_c640,7,2,GL2+Puro_48h,7,71548,332.1954594620419,293.1407374713054,1231.094775535305,4344.881897467434,1938.1085704701736,17525038.0,7487107.0,507184724.0,23630583.0,8,7,1020,4387.787254901961,0.9027879545575116,56.37814467963687,24.247446912183012
331,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 10_c405_c488_c561_c640,1,44,GL2_48h,1,109958,420.8026114000601,350.1532985467393,1904.967387547973,5457.331099146947,1716.735417159279,1592640341.0,80438669.0,1417312075.0,14230367.0,2,1,28963,8821.008217380797,0.6625817220532525,222.65729273895712,166.76800267414663
332,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 10_c405_c488_c561_c640,2,27,GL2_48h,2,100142,565.461655494088,258.02248906846256,1413.034211419784,5173.960685826127,1847.2207465399133,167504344.0,25451838.0,968822579.0,39019519.0,1,2,4838,4556.926622571311,0.90087434159014,123.18203669428662,53.470854836685405
333,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 10_c405_c488_c561_c640,2,27,GL2_48h,2,100142,565.461655494088,258.02248906846256,1413.034211419784,5173.960685826127,1847.2207465399133,167504344.0,25451838.0,968822579.0,39019519.0,3,2,3032,7925.090039577836,0.9757201429532192,139.21411765588016,30.490816596114605
334,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 10_c405_c488_c561_c640,4,61,GL2_48h,4,199279,529.6085236463064,491.3007102440998,1560.4529227866458,3450.3410294110267,1635.0766011471355,1639866453.0,87195229.0,809562237.0,8973169.0,4,4,32510,8627.971977852969,0.7188572951620606,246.15539354724024,171.11681037312923
335,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 11_c405_c488_c561_c640,1,8,GL2_48h,1,115603,421.9164061361609,355.37904394886726,1573.5687741667605,2966.605243808552,2798.546404505073,931797027.0,69040545.0,294603359.0,426182246.0,1,1,24494,7447.716951090063,0.6992928595893732,210.42791715567972,150.4213018755477
336,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 11_c405_c488_c561_c640,2,14,GL2_48h,2,53872,511.1965991972878,153.07252860641148,1523.9355323730324,3150.2677643302645,3673.167990792991,30274796.0,22929976.0,165942054.0,386241936.0,2,2,1444,6065.271468144045,0.958735936023703,84.96287229729255,24.154782464326267
337,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 11_c405_c488_c561_c640,3,10,GL2_48h,3,111497,482.3029246945254,296.9213400457409,1768.5488847233555,4249.093338834229,4347.151824712772,1107833212.0,67208196.0,796089480.0,1684427252.0,3,3,26557,7534.710396505629,0.8472071553699978,254.3937881819066,135.1499258594344
338,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 11_c405_c488_c561_c640,4,12,GL2_48h,4,52372,330.5941460009892,215.73035358401444,1354.500801955243,3292.0371190712594,2663.8559344688,140860416.0,16916739.0,192045403.0,140597302.0,4,4,8940,4304.323601789709,0.868337618198011,157.35819592385218,78.04550599229398
339,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 11_c405_c488_c561_c640,4,12,GL2_48h,4,52372,330.5941460009892,215.73035358401444,1354.500801955243,3292.0371190712594,2663.8559344688,140860416.0,16916739.0,192045403.0,140597302.0,6,4,4279,3259.7181584482355,0.9245399373521016,123.27386737515576,46.97784229230201
340,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 11_c405_c488_c561_c640,5,10,GL2_48h,5,80651,461.6436836137837,232.0167946115516,1453.319140494228,2825.3592391910825,2278.0737746587147,51670973.0,27231430.0,176342625.0,108284783.0,5,5,5392,3767.371476261128,0.9003661687304251,135.46781199178434,58.946520808377215
341,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 12_c405_c488_c561_c640,1,8,GL2_48h,1,39308,318.1404288764951,173.04645072928193,1410.5931871374785,6002.747659509515,1402.6660476238933,18790287.0,11583505.0,546106558.0,162796.0,1,1,3428,3409.644107351225,0.8881268430888911,98.06052295796414,45.06846172719767
342,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 12_c405_c488_c561_c640,2,32,GL2_48h,2,125147,479.9395613896895,354.628280667737,1833.5360655868697,5920.315972416438,1755.2524790845964,987765546.0,115095410.0,1637480895.0,19317639.0,2,2,26422,7537.086026795852,0.6351123701706513,209.3358912888041,161.69517777283568
343,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 12_c405_c488_c561_c640,3,21,GL2_48h,3,55612,474.8053345847712,164.78881717024788,2063.07361720492,6418.938016974754,1385.053010141696,133728009.0,54186452.0,829515226.0,449690.0,3,3,6493,5306.481595564454,0.930151175318357,157.5629655698743,57.853463049536025
344,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 12_c405_c488_c561_c640,4,29,GL2_48h,4,87256,383.2584374340328,295.0670383956385,1613.4084991289997,5335.997650591364,2124.297331988631,704536445.0,40884684.0,934832235.0,71290743.0,5,4,23801,6285.036385025839,0.6280937007751072,198.9734434440954,154.82874056861263
345,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 12_c405_c488_c561_c640,5,55,GL2_48h,5,163251,595.8136614398336,362.40303447990334,1668.8187514930996,6474.968349351612,1676.4937182620629,1223514078.0,87094610.0,2649080549.0,9239087.0,4,5,29095,7630.152981611961,0.7273416101967666,233.2989781272726,160.10739329068548
346,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 12_c405_c488_c561_c640,6,1,GL2_48h,6,22368,236.4385181904044,127.50952121640792,1479.320457796853,3206.3019492131616,1595.4208690987125,238529635.0,7115641.0,75650141.0,1249730.0,6,6,12340,4850.951782820097,0.8248463906786779,172.03554136910245,97.2614814851774
347,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,1,2,GL2_48h,1,11566,168.73506411923069,95.73186193009712,1750.3132457202144,4049.85552481411,1433.1966107556632,30870825.0,6170871.0,74364010.0,291812.0,1,1,2649,4145.548886372216,0.7416268605355799,73.4225385885932,49.25276704179835
348,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,2,30,GL2_48h,2,60867,342.6303498874037,248.40319733377095,1953.1744294938144,5575.303941380387,2664.626743555621,840095819.0,54722434.0,892276120.0,148261357.0,2,2,21320,7131.337429643527,0.818963594119008,218.2856653661755,125.26224177084272
349,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,3,23,GL2_48h,3,106917,440.2678289975738,319.6703904614551,1633.555561790922,4487.360644238054,5407.267768455905,2024644571.0,51733114.0,896482172.0,2249286117.0,3,3,33184,9323.330671407908,0.7434283908855843,251.74333961479311,168.36985782908664
350,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,4,27,GL2_48h,4,54157,366.4987879167674,197.4052425086553,2436.9118119541336,7296.778145022804,2044.2583784183023,909805844.0,91174082.0,1481359384.0,31888432.0,4,4,20380,7775.09102060844,0.8139821442894579,217.8029532967848,126.51953442094928
351,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,5,21,GL2_48h,5,36352,292.4564011049381,166.32039639603917,2402.2178972271126,9045.352772887323,3590.981954225352,745813298.0,51652672.0,1487247657.0,322743023.0,6,5,12339,9632.617310965232,0.8186498858308048,169.25141454827548,97.19989002802546
352,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,6,31,GL2_48h,6,51779,333.5719594565617,226.47893685444387,2311.1924139129765,8959.579926224917,2521.065258116225,1172582533.0,68497716.0,2044635562.0,111652250.0,7,6,18609,9480.253694448922,0.6523284302555151,177.4332870920407,134.4831506786912
353,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,7,21,GL2_48h,7,54153,311.7458585473268,230.2642091326921,1908.0112089819584,6848.610123169538,2281.7443539600763,819841030.0,38609349.0,1244534625.0,73054358.0,8,7,22585,6983.801106929378,0.7846618730621837,218.32385920489895,135.3441964287129
354,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,8,20,GL2_48h,8,56600,298.76481286572005,254.83249678625876,2085.773197879859,6064.742844522968,2144.833886925795,854955293.0,65444248.0,1066773915.0,44488493.0,10,8,21338,7328.207189052395,0.370573340622389,172.49227034892624,160.2113740579669
355,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,9,20,GL2_48h,9,52715,340.54569069105287,209.88211878498,1648.3473584368776,4764.523152802808,1869.1294128805844,464705934.0,21303370.0,522364775.0,16632427.0,11,9,19503,5315.699328308466,0.8485626618641231,218.30309513830832,115.50305340152208
356,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 13_c405_c488_c561_c640,10,12,GL2_48h,10,34710,266.92967735584654,198.4975422250313,1509.58029386344,4886.595707288966,3253.165831172573,257245654.0,7750704.0,381498343.0,233374006.0,12,10,13375,5009.722018691588,0.3577801048384296,137.73235518651896,128.61528130009154
357,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 14_c405_c488_c561_c640,1,1,GL2_48h,1,20386,261.2910576520445,109.81859663783533,1465.998332188757,3353.812175022074,2435.281467673894,189242638.0,6820300.0,78245608.0,47761876.0,1,1,6694,6320.188676426651,0.9251011795600128,155.1428387683217,58.91094684030941
358,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 14_c405_c488_c561_c640,2,58,GL2_48h,2,154892,533.142903283714,377.3668699402242,1709.233595021047,4148.091534746792,2706.243840869767,2058431284.0,93273007.0,994387115.0,569618923.0,2,2,29996,10327.3449459928,0.6693351021551565,227.93491597307,169.3466723434028
359,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 14_c405_c488_c561_c640,3,42,GL2_48h,3,167654,528.184364009024,423.11918484613545,1700.3109320386034,4484.021657699786,4354.487140181564,2074717186.0,96816595.0,1320561231.0,2415896565.0,3,3,31996,9822.21924615577,0.6589622527232514,233.67021682528016,175.76113126458682
360,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,1,9,GL2_48h,1,26494,244.93186825398337,150.3958115077945,1380.1587906695856,5285.883671774742,2133.9986789461764,35420762.0,4958845.0,306243077.0,17525184.0,1,1,3161,4204.517557734894,0.918782632891216,104.07766177113582,41.086095326433394
361,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,2,11,GL2_48h,2,29564,254.6711420444772,162.2687765769441,1358.6267419834935,5374.038594236234,5368.300872682993,206655632.0,3924013.0,378930104.0,628720852.0,2,2,9402,5580.250159540523,0.7473836791312798,136.86092288378742,90.92939564387692
362,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,3,9,GL2_48h,3,42382,375.0150746922244,153.417745036882,1217.3365815676466,3759.751356708037,4006.165188051532,612318937.0,3946780.0,235538350.0,517634377.0,3,3,13632,7274.47051056338,0.8576123166811666,188.76297537119032,97.0801787373936
363,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,4,28,GL2_48h,4,104087,422.3676564361188,334.9887924439903,1326.981525070374,6079.431465985185,2186.7151325333616,1117664605.0,20119730.0,1648784013.0,101745866.0,4,4,22047,8361.742141787998,0.6879332395657016,197.1860444544248,143.11249863438434
364,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,5,18,GL2_48h,5,54350,345.2989225958617,215.01235470561048,1187.3883348666054,6169.866310947562,3284.6427046918125,1130801077.0,3701112.0,830846707.0,346625603.0,5,5,21764,9103.111560374931,0.4787143896119735,178.0644574274135,156.33537462091354
365,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,6,75,GL2_48h,6,175697,575.4523299423311,407.4295222131144,1277.4405026835973,5687.944478277945,1721.6179160714184,2029921507.0,32667750.0,2429455266.0,25177515.0,6,6,30432,9539.017875920084,0.6572003791100213,228.0570057563572,171.89019191755963
366,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 15_c405_c488_c561_c640,7,18,GL2_48h,7,38899,360.4741827948055,143.80297218030768,1060.698038509987,4453.3363325535365,2444.919458083755,344530466.0,784387.0,277894634.0,83112935.0,7,7,12886,6007.000232810802,0.7902267417252795,167.45150163392364,102.61671989559152
367,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,1,14,GL2_48h,1,53662,408.43797625671885,178.64036125029477,1618.512206030338,5441.555924117625,4449.958723118781,90658855.0,24417183.0,717564789.0,609819828.0,1,1,6436,4660.977315102548,0.8496446563111665,131.33074305984107,69.25800643453857
368,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,2,16,GL2_48h,2,79716,351.60384092024924,299.5170051462205,1371.9247453459782,3448.1316674193386,4121.641740679412,654700164.0,17923756.0,315200311.0,807927073.0,2,2,25208,5789.525071405903,0.7120347084050128,215.2699619263379,151.15056998345767
369,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,3,30,GL2_48h,3,88835,404.34622963008223,287.2192773501373,1582.42527157089,5644.111746496314,6762.717577531378,1444963417.0,33468572.0,1283417452.0,3051025724.0,3,3,24466,9336.61959453936,0.5693700331176198,195.98778756755064,161.11790729596987
370,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,4,33,GL2_48h,4,83758,391.4659403678228,289.9903914895117,1737.0197473674157,5104.23327920915,4290.314155065785,1025123562.0,46321847.0,893049047.0,1134587453.0,4,4,22220,8277.198334833483,0.782617256022858,213.43790468890364,132.86577808125978
371,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,5,8,GL2_48h,5,36891,366.5614318730752,141.30016725219767,1547.0899948496924,3595.218915182565,1664.720473828305,64925080.0,13442193.0,154930953.0,6100361.0,6,5,5784,4372.597164591978,0.9294401738901542,147.39521741054125,54.38483326895126
372,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 16_c405_c488_c561_c640,6,31,GL2_48h,6,115624,464.86990543511337,325.24641618615067,1473.2704196360617,3886.582119629143,1806.122119975092,697068202.0,40461113.0,601353412.0,24724725.0,7,6,25450,5946.395913555993,0.7133646921157425,215.60674864070316,151.0956982301505
373,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,1,34,GL2_48h,1,116746,481.1186647301005,329.52975587959264,3265.358813149915,5605.409470131739,1861.141418121392,1029176918.0,387808121.0,1503997336.0,35050996.0,1,1,24588,7630.206848869368,0.7008537449885749,211.412867402869,150.8018561401396
374,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,2,32,GL2_48h,2,68538,457.3288549848583,205.73141752978452,3478.364994601535,8073.963363389653,1775.1444745980332,795356460.0,262303763.0,1936781277.0,6118833.0,2,2,17540,8130.527137970354,0.5424758759122994,165.1723713485139,138.75658199148248
375,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,3,19,GL2_48h,3,58873,406.98282381033823,201.6391578964545,2278.6654833285206,3938.326737214003,1577.4231481324207,354661810.0,78472138.0,327143453.0,1797706.0,3,3,15148,5417.894969632955,0.7836755460288483,178.65105261302725,110.97274188916998
376,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,4,41,GL2_48h,4,80330,362.1797860955932,291.94852406320774,3767.735503547865,7286.586206896552,2084.3718411552345,1089404526.0,370880337.0,1866187852.0,51232840.0,4,4,22025,8541.162860385924,0.8187939837124942,221.8853846391564,127.38161697658896
377,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,5,9,GL2_48h,5,29259,306.91915461943955,136.8465980553957,2987.467719334222,5558.07228545063,2958.508288048122,116595451.0,89452852.0,482615928.0,135476290.0,5,5,4688,5668.422568259386,0.8112130794961445,106.98690075865372,62.56066131335684
378,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,6,15,GL2_48h,6,78447,354.1552088841911,302.35256678270133,2954.619322599972,5024.412405828139,2260.2784172753577,596759460.0,217877881.0,873416068.0,97022684.0,6,6,20665,5812.624776191628,0.7475750858428576,199.81398361216603,132.71191291872762
379,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 17_c405_c488_c561_c640,7,6,GL2_48h,7,61640,312.1822196174044,260.086952298959,1565.310155743024,2373.016807268008,1555.4217715768982,796901391.0,32146653.0,80645580.0,1521376.0,7,7,23157,6313.94148637561,0.4473497017395514,183.2881482558543,163.92542788496357
380,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,1,33,GL2_48h,1,76443,331.5553800711673,303.3893895748376,1574.1809321978467,5854.226966497913,2029.3174783825857,836842608.0,25808229.0,1295284799.0,42994858.0,1,1,22521,7126.763021180232,0.7082421661503899,202.7553079594961,143.13907762142406
381,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,2,22,GL2_48h,2,48791,328.5772540215607,220.1031214230571,1632.5544670123588,7209.006948002705,1956.4722592281364,359956520.0,17438539.0,1023220730.0,14271580.0,2,2,6749,9531.186397984886,0.8644362158081753,133.86532091030358,67.2997870953283
382,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,3,45,GL2_48h,3,96453,443.863997108596,289.74812540972675,1691.1929126102868,5945.367225488061,2032.2935108291083,1142648530.0,62035304.0,1582902204.0,58869282.0,3,3,22354,8468.259148250872,0.6860087327688256,198.8779130681856,144.7022382089442
383,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,4,24,GL2_48h,4,107784,430.31040838794166,338.7835909256336,1652.122745490982,5519.605089809248,1931.3971925332144,1342840195.0,55452412.0,1313484760.0,30392231.0,4,4,25675,8657.3376436222,0.6313810577881396,206.5439454771335,160.16919791569595
384,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 18_c405_c488_c561_c640,5,7,GL2_48h,5,45504,316.9586554592657,195.6241735002468,1211.8589574542898,3550.6443829113923,2768.515625,179912917.0,4124358.0,211502275.0,165086245.0,5,5,12952,4336.151636812848,0.8094846260452191,170.31697644713137,100.00009238726956
385,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,1,13,GL2_48h,1,35233,326.1886261404582,159.10107598205448,2281.5034484716034,6333.831777027219,1401.9554962677037,87236702.0,46538007.0,777947982.0,119766.0,1,1,6813,4495.81344488478,0.9503806808007064,172.061288498116,53.52642828110528
386,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,2,13,GL2_48h,2,34388,307.8845142701309,155.7059850600864,1975.2233046411536,5176.396010236129,1430.8025764801675,182093810.0,30650598.0,430726071.0,643481.0,2,2,9179,5167.783418673058,0.8973567272407248,166.61420794941182,73.5278342568783
387,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,3,73,GL2_48h,3,96466,469.7858666979938,285.4467033555939,2678.5600833454278,9136.718190865176,1644.3147119192254,1482813415.0,198077582.0,3997429815.0,3782477.0,4,3,26919,8932.397303020172,0.7493218781274442,228.8699744084824,151.55905930385913
388,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,4,12,GL2_48h,4,36704,316.1335233203825,173.76963760488272,2310.5745967741937,7117.560156931125,1993.0964200087185,310079536.0,47390961.0,902703875.0,12945942.0,5,4,7016,8458.788911060434,0.9566095968065766,180.96992665297208,52.72970515114432
389,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,5,33,GL2_48h,5,73173,376.23835287795856,268.1453519029759,1621.530701214929,6172.179355773304,1842.9528924603335,1180098524.0,34278419.0,1273754235.0,17474892.0,6,5,20681,9248.217736086262,0.7563730429698281,201.7789888665148,131.9918126964621
390,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,6,52,GL2_48h,6,132192,451.2493398874609,380.8468556303404,2712.6405380053257,7252.302809549746,2089.867813483418,1230160933.0,268383619.0,3249592537.0,84099930.0,7,6,27478,7784.759261955019,0.7981200934587088,242.12948788966568,145.88262792408526
391,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,7,10,GL2_48h,7,51324,369.1081804322521,193.37649393329065,1125.324779830099,3798.610591536124,1549.1792144026188,222336850.0,2507115.0,275798696.0,1076132.0,8,7,9976,5278.948075380914,0.8490809711985139,158.72156911332894,83.84668827418449
392,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,8,9,GL2_48h,8,59620,319.5856143096048,249.18133896102276,1287.5340322039583,3716.234065749749,2772.761153975176,222510175.0,8565576.0,361847111.0,199902766.0,9,8,14960,4337.9696524064175,0.8778075806405246,204.49969206995615,97.95809578377784
393,052121_Hela_CBS_GL2_48h_Flag TR_MCP JF646_100x_ - 19_c405_c488_c561_c640,9,16,GL2_48h,9,28752,261.914188746935,147.69317793426774,1927.526919866444,4564.18840428492,2622.214072064552,113744242.0,20950320.0,240013739.0,67897336.0,10,9,6230,4660.00658105939,0.870454883295109,131.66453763946885,64.81163242511288
